"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"104402","1424829","EL REY II","","8655 PRESTON HWY","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1271000","-85.6798000","2018-10-30 00:00:00","94","A","EL REY II",""
"96506","1424834","COCONUT BEACH TACOS & CERVEZA","","2787 S FLOYD ST","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2063000","-85.7559000","2018-10-30 00:00:00","99","A","COCONUT BEACH TACOS & CERVEZA",""
"68711","1424836","ARBY'S #7349","","2804 CRITTENDEN DR","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2025000","-85.7512000","2018-10-30 00:00:00","100","A","ARBY'S #7349",""
"103824","1424855","INDI'S","","3820 W MARKET ST","","LOUISVILLE","KY","40212","FOOD SERVICE","38.2616000","-84.8531000","2018-10-30 00:00:00","95","A","INDI'S",""
"82261","1424860","ANGEL HOUSE CHILD DEVELOPMENT CENTER","","5607 GREENWOOD RD","","LOUISVILLE","KY","40258","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1444000","-85.8595000","2018-10-30 00:00:00","97","A","ANGEL HOUSE CHILD DEVELOPMENT CENTER",""
"73433","1426799","SPEEDY MART","","4406 TAYLOR BLVD","","LOUISVILLE","KY","40215","SUPERMARKET WITH PROCESSING","38.1755000","-85.7830000","2018-11-06 00:00:00","98","","SPEEDY MART",""
"69071","1426800","DOMINO'S PIZZA #1433","","5400 PRESTON HWY","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1705000","-85.7090000","2018-11-06 00:00:00","95","A","DOMINO'S PIZZA #1433",""
"100433","1426802","SUPERCHEFS","","1702 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2299000","-85.7036000","2018-11-06 00:00:00","93","A","SUPERCHEFS",""
"91975","1426806","RIVIERA MAYA","","8104 NATIONAL TURNPIKE","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1323000","-85.7516000","2018-11-06 00:00:00","96","A","RIVIERA MAYA",""
"95125","1426843","ALL GOD'S CHILDREN & MARY'S LIL ANGELS LEARNING","","4014 ST. FRANCIS LN","","LOUISVILLE","KY","40218","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1877000","-85.6671000","2018-11-05 00:00:00","99","A","ALL GOD'S CHILDREN & MARY'S LIL ANGELS LEARNING",""
"106231","1426844","SIMPLE GREEK","","3029 POPLAR LEVEL RD","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2127000","-85.7209000","2018-11-05 00:00:00","95","A","SIMPLE GREEK",""
"56766","1426849","TRIXIE'S KNOCKOUT SALOON & GRILL","","6112 PRESTON HWY","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1616000","-85.7002000","2018-11-06 00:00:00","98","A","TRIXIE'S KNOCKOUT SALOON & GRILL",""
"106398","1428683","PARK LOUISVILLE","","10451 LINN STATION RD","","LOUISVILLE","KY","40223","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2259000","-85.5618000","2018-10-12 00:00:00","100","A","PARK LOUISVILLE",""
"106399","1428685","COACHES GRILL & BAR","","7325 ST. ANDREWS CHUCH RD","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1530000","-85.8029000","2018-10-16 00:00:00","93","","COACHES GRILL & BAR",""
"106400","1428686","GRAB & GO","","10501 DIXIE HWY","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1026000","-85.8692000","2018-10-17 00:00:00","90","","GRAB & GO",""
"106403","1428707","SANDWICH SHACK","","2100 S FLOYD ST","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2178000","-85.7576000","2018-10-22 00:00:00","100","","SANDWICH SHACK",""
"106406","1428717","TOTAL WINE & MORE","","5067 SHELBYVILLE RD","","LOUISVILLE","KY","40207","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2518000","-85.6217000","2018-10-23 00:00:00","100","","TOTAL WINE & MORE",""
"106407","1428718","ROOSTERS","","3601 SPRINGHURST BLVD","","LOUISVILLE","KY","40241","FOOD SERVICE","38.2993000","-85.5595000","2018-10-24 00:00:00","100","","ROOSTERS",""
"46121","1428727","PORCINI","","2730 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2546000","-85.6924000","2018-11-14 00:00:00","95","A","PORCINI",""
"34884","1428740","HURSTBOURNE CLUB SNACKBAR","","9000 HURSTBOURNE CLUB LN","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2396000","-85.5903000","2018-11-14 00:00:00","100","A","HURSTBOURNE CLUB SNACKBAR",""
"34667","1428741","HURSTBOURNE COUNTRY CLUB","","9000 HURSTBOURNE CLUB LN","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2396000","-85.5903000","2018-11-14 00:00:00","98","A","HURSTBOURNE COUNTRY CLUB",""
"100049","1428742","CARALIS ROTISSERIE CHICKEN","","9148 TAYLORSVILLE RD","","LOUISVILLE","KY","40299","FOOD SERVICE","38.2121000","-85.5890000","2018-11-14 00:00:00","98","A","CARALIS ROTISSERIE CHICKEN",""
"89378","1432401","JIMMY JOHN'S","","341 W CARDINAL BLVD","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2207000","-85.7618000","2018-11-30 00:00:00","99","A","JIMMY JOHN'S",""
"34272","1434363","WHITE CASTLE #17","","3705 BARDSTOWN RD","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1990000",".0000000","2018-12-04 00:00:00","98","A","WHITE CASTLE #17",""
"106402","1434367","YOLO FROYO","","1906 WATTERSON TRAIL","","LOUISVILLE","KY","40299","FOOD SERVICE",".0000000",".0000000","2018-12-06 00:00:00","100","A","YOLO FROYO",""
"103587","1434371","SKY ZONE","","2671 TECHNOLOGY DR","","LOUISVILLE","KY","40299","STATIONARY RESTRICTED CONCESSON","38.2007000","-85.5499000","2018-12-07 00:00:00","100","","SKY ZONE",""
"82725","1434373","DERBY SMOKESHOP & GROCERY","","1001 W BROADWAY","","LOUISVILLE","KY","40203","PRE-PACKAGED RETAIL","38.2472000","-85.7683000","2018-12-06 00:00:00","94","","DERBY SMOKESHOP & GROCERY",""
"96997","1434375","12TH & HILL MARKET","","1201 W HILL ST","","LOUISVILLE","KY","40210","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2277000","-85.7754000","2018-12-07 00:00:00","90","","12TH & HILL MARKET",""
"31575","1434376","TREYTON OAK TOWERS","","211 W OAK ST","","LOUISVILLE","KY","40203","FOOD SERVICE (HOSPITAL / NURSING HOME","38.2354000","-85.7583000","2018-12-07 00:00:00","96","A","TREYTON OAK TOWERS",""
"44024","1434378","FAMILY DOLLAR #21434","","431 W OAK ST","","LOUISVILLE","KY","40203","PRE-PACKAGED RETAIL","38.2356000","-85.7614000","2018-12-07 00:00:00","96","","FAMILY DOLLAR #21434",""
"102174","1434398","SYMPHONY AT VALLEY FARMS","","10201 VALLEY FARMS BLVD","","LOUISVILLE","KY","40272","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1043000","-85.8578000","2018-12-06 00:00:00","98","A","SYMPHONY AT VALLEY FARMS",""
"90128","1434440","QDOBA #2632","","312 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2534000","-85.7572000","2018-12-05 00:00:00","97","A","QDOBA #2632",""
"102821","1434444","LOUISVILLE CREAM","","632 E MARKET ST","","LOUISVILLE","KY","40202","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2531000","-85.7407000","2018-12-05 00:00:00","100","","LOUISVILLE CREAM",""
"34575","1436287","SUBWAY","","1979 BROWNSBORO RD","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2600000","-85.7084000","2018-12-14 00:00:00","99","A","SUBWAY",""
"106584","1436292","MINIT MART #683","","1123 S FLOYD ST","","LOUISVILLE","KY","40203","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2358000","-85.7511000","2018-12-11 00:00:00","","","MINIT MART #683",""
"103927","1436350","LATIN AMERICAN CORNER","","4000 TAYLOR BLVD","","LOUISVILLE","KY","40215","SUPERMARKET WITH PROCESSING","38.1862000","-85.7844000","2018-12-13 00:00:00","","","LATIN AMERICAN CORNER",""
"93155","1437689","PRESTON CROSSINGS BAR & GRILL","","9700 PRESTON CROSSINGS BLVD","","LOUISVILLE","KY","40229","FOOD SERVICE","38.1083000","-85.6716000","2018-12-20 00:00:00","100","A","PRESTON CROSSINGS BAR & GRILL",""
"95358","1437691","FUN FOOD KITCHEN","","4104 MURPHY LN","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3039000","-85.5339000","2018-12-20 00:00:00","96","A","FUN FOOD KITCHEN",""
"81883","1437715","PARKTOWER CAFE","","4000 KRESGE WAY","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2335000","-85.6353000","2018-12-20 00:00:00","98","A","PARKTOWER CAFE",""
"59263","1395833","J ALEXANDER'S","","102 OXMOOR CT","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2485000",".0000000","2018-07-10 00:00:00","96","A","J ALEXANDER'S",""
"104022","1395860","MCDONALD'S #6891","","10411 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","38.1033000","-85.8689100","2018-07-10 00:00:00","95","A","MCDONALD'S #6891",""
"99662","1399333","JB'S PUB","","307 CENTRAL AVE","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2051000","-85.7646000","2018-07-17 00:00:00","","","JB'S PUB",""
"103180","1399421","IMANKA RESTAURANT","","737 S 8TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2451000","-85.7648000","2018-07-24 00:00:00","98","A","IMANKA RESTAURANT",""
"102592","1399424","STOP & SAVE FOODMART","","2752 S 7TH ST","","LOUISVILLE","KY","40215","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2116000","-85.7863000","2018-07-24 00:00:00","95","A","STOP & SAVE FOODMART",""
"101541","1399495","CHEDDAR'S SCRATCH KITCHEN #2142","","3521 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1370000","-85.6962000","2018-07-12 00:00:00","","","CHEDDAR'S SCRATCH KITCHEN #2142",""
"88448","1403238","MCALISTER'S","","980 BRECKENRIDGE LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2331000","-85.6395000","2018-07-31 00:00:00","79","C","MCALISTER'S",""
"105788","1403281","SUSHI MASTER","","9415 NORTON COMMONS BLVD","","PROSPECT","KY","40059","FOOD SERVICE","38.3246000","-85.5671000","2018-08-08 00:00:00","97","","SUSHI MASTER",""
"86753","1403328","SISTER BEAN'S COFFEE HOUSE","","5225 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1611000","-85.7790000","2018-08-08 00:00:00","99","A","SISTER BEAN'S COFFEE HOUSE",""
"87693","1403334","ANAR FOOD MART","","8730 WESTPORT RD","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","38.3066000","-85.1111100","2018-08-08 00:00:00","98","","ANAR FOOD MART",""
"84376","1403337","AFC SUSHI @ KROGER #739","","12450 LAGRANGE RD","","LOUISVILLE","KY","40245","FOOD SERVICE","38.1750000","-85.3006000","2018-08-08 00:00:00","92","C","AFC SUSHI @ KROGER #739",""
"88048","1403353","PONDEROSA","","11470 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","38.8300000","-85.6674000","2018-08-08 00:00:00","92","A","PONDEROSA",""
"71812","1403358","FIVE STAR FOOD MART","","9501 CANE RUN RD","","LOUISVILLE","KY","40272","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1173000","-85.8957000","2018-08-08 00:00:00","98","","FIVE STAR FOOD MART",""
"68596","1403367","CAFE JOKER","","3912 BARDSTOWN RD","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1946000","-85.6526000","2018-08-07 00:00:00","100","A","CAFE JOKER",""
"105646","1403368","SUPERMERCADO GUANAJUATO","","5624 BARDSTOWN RD","","LOUISVILLE","KY","40291","RETAIL-FOOD  10,001 SQ FT OR OVER","38.1629000","-85.5985000","2018-08-07 00:00:00","97","A","SUPERMERCADO GUANAJUATO",""
"105646","1403369","SUPERMERCADO GUANAJUATO","","5624 BARDSTOWN RD","","LOUISVILLE","KY","40291","RETAIL-FOOD  10,001 SQ FT OR OVER","38.1629000","-85.5985000","2018-08-07 00:00:00","98","","SUPERMERCADO GUANAJUATO",""
"88448","1403382","MCALISTER'S","","980 BRECKENRIDGE LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2331000","-85.6395000","2018-08-08 00:00:00","100","B","MCALISTER'S",""
"92445","1406937","GALT HOUSE DOWN ONE","","321 W MAIN ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2565000","-85.7556000","2018-08-21 00:00:00","100","B","GALT HOUSE DOWN ONE",""
"36820","1411533","IRISH ROVER CLUB","","2319 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2537000","-85.7025000","2018-09-10 00:00:00","98","A","IRISH ROVER CLUB",""
"32723","1411545","GILMORE LANE ELEMENTARY SCHOOL","","1281 GILMORE LN","","LOUISVILLE","KY","40213","SCHOOL CAFETERIA OR FOOD SERVICE","38.1798000","-85.7059000","2018-09-10 00:00:00","100","A","GILMORE LANE ELEMENTARY SCHOOL",""
"30043","1411548","F&Y SUPERMARKET","","3801 W MARKET ST","","LOUISVILLE","KY","40212","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2621000","-85.8123000","2018-09-10 00:00:00","96","A","F&Y SUPERMARKET",""
"32785","1415063","KNIGHT MIDDLE SCHOOL","","9803 BLUE LICK RD","","LOUISVILLE","KY","40229","SCHOOL CAFETERIA OR FOOD SERVICE","38.1052000","-85.6914000","2018-09-21 00:00:00","98","A","KNIGHT MIDDLE SCHOOL",""
"31417","1415069","BRECKINRIDGE METROPOLITAN HIGH","","1128 E BROADWAY","","LOUISVILLE","KY","40204","SCHOOL CAFETERIA OR FOOD SERVICE","38.2437000","-85.7325000","2018-09-21 00:00:00","100","A","BRECKINRIDGE METROPOLITAN HIGH",""
"106111","1415072","502 WATER ICE","","6405 GREENWOOD RD","","LOUISVILLE","KY","40258","STATIONARY RESTRICTED CONCESSON","38.1449000","-85.8711000","2018-08-27 00:00:00","100","","502 WATER ICE",""
"106115","1415096","ADELE'S SOUTHERN COOKING AND BBQ","","2913 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.2088000","-85.7979000","2018-09-17 00:00:00","100","","ADELE'S SOUTHERN COOKING AND BBQ",""
"106116","1415102","BROWNIES THE SHED GRILL & BAR","","9900 LINN STATION RD","","LOUISVILLE","KY","40223","FOOD SERVICE","38.2262000","-85.5747000","2018-09-18 00:00:00","100","","BROWNIES THE SHED GRILL & BAR",""
"31804","1415103","STUART MIDDLE SCHOOL","","4601 VALLEY STATION RD","","LOUISVILLE","KY","40272","SCHOOL CAFETERIA OR FOOD SERVICE","38.1084000","-85.8436000","2018-09-21 00:00:00","98","A","STUART MIDDLE SCHOOL",""
"32866","1415125","KFC EMPLOYEES CAFETERIA","","1441 GARDINER LN","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1986000",".0000000","2018-09-21 00:00:00","94","A","KFC EMPLOYEES CAFETERIA",""
"33830","1415130","MANUAL STADIUM HOME CONCESSON","","1230 E BURNETT AVE","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2206000","-85.7370000","2018-09-21 00:00:00","100","A","MANUAL STADIUM HOME CONCESSON",""
"88596","1415147","THIRD  STREET DIVE","","442 S 3RD ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2513000","-85.7560000","2018-09-21 00:00:00","100","A","THIRD  STREET DIVE",""
"105884","1415178","KICC MOBILE 8","","221 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2542000","-85.7548000","2018-09-24 00:00:00","100","A","KICC MOBILE 8",""
"105742","1419020","BOUJIE BISCUITS","","1813 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2569000","-85.7160000","2018-09-26 00:00:00","","","BOUJIE BISCUITS",""
"35199","1419056","KROGER L-224","","2200 BROWNSBORO RD","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2582000","-85.7043000","2018-09-28 00:00:00","","","KROGER L-224",""
"104793","1422951","TACO BELL #22578","","3520 BARDSTOWN RD","","LOUISVILLE","KY","40218","FOOD SERVICE","38.2013000","-85.6639000","2018-10-19 00:00:00","","","TACO BELL #22578",""
"33644","1422966","CHICKEN KING","","639 E BROADWAY","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2452000","-85.7420000","2018-10-22 00:00:00","99","A","CHICKEN KING",""
"91027","1422967","BRISTOL BAR & GRILLE","","1862 MELLWOOD AVE","","LOUISVILLE","KY","40206","CATERERS","38.2641000","-85.7210000","2018-10-22 00:00:00","100","A","BRISTOL BAR & GRILLE",""
"86022","1422970","NORTON CHILDREN'S MEDICAL CENTER","","4910 CHAMBERLAIN LN","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3152000","-85.5685000","2018-10-22 00:00:00","100","A","NORTON CHILDREN'S MEDICAL CENTER",""
"32384","1422974","STRATHMOOR EDUCATION CENTER","","2201 HAWTHORNE AVE","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2175000","-85.6761000","2018-10-22 00:00:00","100","A","STRATHMOOR EDUCATION CENTER",""
"83411","1422976","DONGAR FOOD MART","","1401 LEXINGTON RD","","LOUISVILLE","KY","40206","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2506000","-85.7209000","2018-10-22 00:00:00","97","","DONGAR FOOD MART",""
"32818","1422979","FORD MOTOR CO CAFETERIA","","2000 FERN VALLEY RD","","LOUISVILLE","KY","40232","FOOD SERVICE","38.1550000","-85.7271000","2018-10-22 00:00:00","97","A","FORD MOTOR CO CAFETERIA",""
"72741","1422994","PIZZA HUT","","8131 BARDSTOWN RD","","LOUISVILLE","KY","40291","FOOD SERVICE","38.1292000","-85.5751000","2018-10-22 00:00:00","97","A","PIZZA HUT",""
"104076","1423005","PLATINUM FOOD MART","","1025 W BROADWAY","","LOUISVILLE","KY","40203","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2476000","-85.7691000","2018-10-22 00:00:00","95","","PLATINUM FOOD MART",""
"79091","1424893","SUBZI MANDI","","4746 BARDSTOWN RD","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1776000","-85.6239000","2018-10-30 00:00:00","93","","SUBZI MANDI",""
"90002","1424955","CHARIM","","4123 OECHSLI AVE","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2544000","-85.6453000","2018-10-30 00:00:00","80","C","CHARIM",""
"88156","1426900","HIGHLAND MORNING","","1416 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2328000","-85.7111000","2018-11-06 00:00:00","97","A","HIGHLAND MORNING",""
"104842","1426978","CON HUEVOS","","4938 US HWY 42","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2834000","-85.6325000","2018-11-06 00:00:00","100","A","CON HUEVOS",""
"106202","1426979","LIQUOR BARN #980","","4131 TOWNE CENTER DR","","LOUISVILLE","KY","40241","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2983000","-85.5576000","2018-11-06 00:00:00","100","A","LIQUOR BARN #980",""
"34760","1428754","OUTLOOK INN","","916 BAXTER AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.2421000","-85.7261000","2018-11-14 00:00:00","99","A","OUTLOOK INN",""
"99887","1428767","LITTLE CAESARS","","5901 TERRY RD","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1655000","-85.8656000","2018-11-14 00:00:00","99","A","LITTLE CAESARS",""
"106285","1428781","TRU BY HILTON","","810 PHILLIPS LN","","LOUISVILLE","KY","40209","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1912000","-85.7423000","2018-11-15 00:00:00","96","A","TRU BY HILTON",""
"88547","1428790","LOURDES HALL","","735 EASTERN PKWY","","LOUISVILLE","KY","40217","RETAIL WITH LIMITED SERVICE","38.2142000","-85.7439000","2018-11-14 00:00:00","100","","LOURDES HALL",""
"59758","1428792","WALGREENS #4194","","2021 HIKES LN","","LOUISVILLE","KY","40218","PRE-PACKAGED RETAIL","38.1984000","-85.6620000","2018-11-14 00:00:00","100","","WALGREENS #4194",""
"34802","1428834","KNIGHTS OF COLUMBUS","","4417 RIVER RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2984000","-85.6679000","2018-11-14 00:00:00","98","A","KNIGHTS OF COLUMBUS",""
"104036","1428842","MCDONALD'S","","3340 TAYLOR BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE","38.2004000","-85.7830000","2018-11-12 00:00:00","97","A","MCDONALD'S",""
"92244","1428845","8 TASTE OF CHINA","","1167 S 4TH ST","","LOUISVILLE","KY","40203","FOOD SERVICE","38.2351000","-85.7602000","2018-11-14 00:00:00","94","A","8 TASTE OF CHINA",""
"31407","1432516","WESLEY MANOR","","5012 E MANSLICK RD","","LOUISVILLE","KY","40219","FOOD SERVICE (HOSPITAL / NURSING HOME","38.1168000","-85.6642000","2018-11-08 00:00:00","","","WESLEY MANOR",""
"55705","1432529","TEXAS ROADHOUSE","","3322 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1357000","-85.7009000","2018-11-20 00:00:00","","","TEXAS ROADHOUSE",""
"55705","1432530","TEXAS ROADHOUSE","","3322 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1357000","-85.7009000","2018-11-28 00:00:00","","","TEXAS ROADHOUSE",""
"94329","1432552","SINGH FOOD MART","","3301 NEWBURG RD","","LOUISVILLE","KY","40218","SUPERMARKET WITH PROCESSING","38.2010000","-85.6853000","2018-11-29 00:00:00","","","SINGH FOOD MART",""
"55705","1432592","TEXAS ROADHOUSE","","3322 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1357000","-85.7009000","2018-11-20 00:00:00","","","TEXAS ROADHOUSE",""
"103887","1436515","DUNKIN DONUTS","","2815 FERN VALLEY RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.1574000","-85.7112000","2018-12-17 00:00:00","83","C","DUNKIN DONUTS",""
"37633","1436516","SUBWAY","","6501 OLD SHEPHERDSVILLE RD","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1550000","-85.6592000","2018-12-17 00:00:00","98","A","SUBWAY",""
"106425","1436518","ROUND 1 BOWLING & AMUSEMENTS","","4801 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1414000","-85.6705000","2018-12-17 00:00:00","94","A","ROUND 1 BOWLING & AMUSEMENTS",""
"105352","1395868","AGAPE CHILD DEVELOPMENT CENTER","","3620 W BROADWAY","","LOUISVILLE","KY","40211","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2496000","-85.8119000","2018-07-09 00:00:00","97","A","AGAPE CHILD DEVELOPMENT CENTER",""
"77889","1395883","JIMMY JOHN'S","","415 W JEFFERSON ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2541000","-85.7581000","2018-07-10 00:00:00","100","A","JIMMY JOHN'S",""
"34666","1399509","KROGER L-350","","5533 NEW CUT RD","","LOUISVILLE","KY","40214","RETAIL-FOOD  10,001 SQ FT OR OVER","38.1443000","-85.7736000","2018-07-16 00:00:00","","","KROGER L-350",""
"94648","1399742","SUBWAY #11546","","3337 NEWBURG RD","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1999000","-85.6840000","2018-07-10 00:00:00","","","SUBWAY #11546",""
"98459","1399758","WHICH WICH","","9850 VON ALLMEN CT","","LOUISVILLE","KY","40241","FOOD SERVICE","38.3123000","-85.5693000","2018-07-25 00:00:00","98","A","WHICH WICH",""
"104871","1399776","OMNI WIN SUSHI","","400 S 2ND ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2520000","-85.7545000","2018-07-03 00:00:00","","","OMNI WIN SUSHI",""
"91980","1399798","SUBWAY","","10500 DIXIE HWY","","LOUISVILLE","KY","40272","FOOD SERVICE","38.1028000","-85.4579000","2018-07-03 00:00:00","","","SUBWAY",""
"98633","1403441","BUTCHERTOWN GROCERY","","1076 E WASHINGTON ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2558000","-85.7308000","2018-08-08 00:00:00","97","A","BUTCHERTOWN GROCERY",""
"71813","1403573","HARD ROCK CAFE","","424 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2521000","-85.7577000","2018-07-17 00:00:00","","","HARD ROCK CAFE",""
"93246","1411632","FAMILY DOLLAR #20926","","2501 DIXIE HWY","","LOUISVILLE","KY","40216","PRE-PACKAGED RETAIL","38.2150000","-85.7954000","2018-08-31 00:00:00","","","FAMILY DOLLAR #20926",""
"34796","1411650","KROGER L-186","","2219 HOLIDAY MANOR CENTER","","LOUISVILLE","KY","40222","RETAIL-FOOD  10,001 SQ FT OR OVER","38.2840000","-85.6308000","2018-08-31 00:00:00","","","KROGER L-186",""
"71030","1411658","CARDINAL HALL OF FAME","","2745 CRITTENDEN DR","","LOUISVILLE","KY","40209","FOOD SERVICE","38.2037000","-85.7480000","2018-08-27 00:00:00","","","CARDINAL HALL OF FAME",""
"31372","1411661","TRINITY HIGH SCHOOL","","4011 SHELBYVILLE RD","","LOUISVILLE","KY","40207","SCHOOL CAFETERIA OR FOOD SERVICE","38.2533000","-85.6513000","2018-08-27 00:00:00","","","TRINITY HIGH SCHOOL",""
"34216","1411778","SOL AZTECAS","","2427 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2239000","-85.6874000","2018-09-06 00:00:00","94","A","SOL AZTECAS",""
"101072","1411829","WALMART #6931","","4840 OUTER LOOP","","LOUISVILLE","KY","40219","RETAIL-FOOD  10,001 SQ FT OR OVER","38.1362000","-85.6712000","2018-09-05 00:00:00","","","WALMART #6931",""
"106037","1411835","MOOMOO'S CHILD ENRICHMENT CENTER","","3401 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2016000","-85.8013000","2018-09-05 00:00:00","100","","MOOMOO'S CHILD ENRICHMENT CENTER",""
"106136","1415411","MAGNOLIA SPRINGS EAST SENIOR LIVING","","13604 LAGRANGE RD","","LOUISVILLE","KY","40245","FOOD SERVICE (HOSPITAL / NURSING HOME","38.3005000","-85.4979000","2018-09-21 00:00:00","100","","MAGNOLIA SPRINGS EAST SENIOR LIVING",""
"104597","1415416","BROADWAY MEAT MARKET","","3115 W BROADWAY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2502000","-85.8039000","2018-09-24 00:00:00","99","","BROADWAY MEAT MARKET",""
"32696","1415422","ST. ANDREW CATHOLIC ACADEMY","","7724 COLUMBINE DR","","LOUISVILLE","KY","40258","SCHOOL CAFETERIA OR FOOD SERVICE","38.1417000","-85.8653000","2018-09-24 00:00:00","98","A","ST. ANDREW CATHOLIC ACADEMY",""
"67031","1415423","ST. ANDREW INSIDE CONCESSION","","7718 COLUMBINE DR","","LOUISVILLE","KY","40258","FOOD SERVICE","38.1419000","-85.8651000","2018-09-24 00:00:00","99","A","ST. ANDREW INSIDE CONCESSION",""
"101740","1415473","LUCKY STAR PETRO","","4527 BARDSTOWN RD","","LOUISVILLE","KY","40218","RETAIL-FOOD  10,000 SQ FT OR LESS","38.1819000","-85.6270000","2018-09-24 00:00:00","98","","LUCKY STAR PETRO",""
